Timestamp,FramePerSec,FrameID,Thumb_Ab,Thumb,Index,Middle,Ring_Little,LMC_Thumb Ab,LMC_Thumb,Index_Meta-Proximal,Middle_Meta-Proximal,Ring_Little_Meta-Proximal
3301410339,89,144071,1.058820,41.646920,67.764480,62.470380,58.588040,121.746575,27.368117,83.056621,83.351471,75.565043
3301497925,90,144079,1.058820,41.293980,67.764480,62.470380,58.588040,121.744230,27.700405,83.002903,83.547235,77.081689
3301574539,90,144086,1.058820,40.588100,67.764480,62.470380,58.588040,121.747351,27.963808,82.992184,83.486709,77.050304
3301651332,90,144093,1.058820,39.882220,67.764480,62.470380,58.588040,121.746483,28.352825,82.727050,83.240174,77.053135
3301728031,90,144100,1.058820,39.176340,67.764480,62.470380,58.588040,121.747467,29.687483,80.017597,81.042009,76.437474
3301815639,91,144108,1.058820,38.470460,67.764480,62.470380,58.588040,121.748345,33.626512,70.550054,71.802303,71.808103
3302089611,83,144131,1.058820,29.294020,79.058560,80.470320,80.470320,121.748441,21.171861,6.049698,10.281783,14.184356
3302386111,87,144157,1.058820,41.646920,48.705720,48.705720,47.293960,121.745033,28.089520,2.827825,8.546594,11.181494
3302682278,90,144184,1.058820,44.470440,7.764680,11.294080,14.117600,121.746851,31.555138,6.086228,9.080692,10.322495
3302966237,91,144210,1.058820,35.294000,5.294100,9.529380,11.999960,121.746947,32.291659,5.139580,6.402439,9.669305
3303251025,91,144236,1.058820,32.823420,5.999980,7.764680,10.941140,121.744909,25.683313,79.248867,80.893349,80.100660
3303327750,91,144243,1.058820,32.470480,8.823500,7.058800,10.588200,121.745009,25.616414,80.517355,81.413176,79.647261
3303415468,91,144251,1.058820,34.941060,19.764640,7.058800,10.588200,121.746901,25.451930,81.796947,82.099014,78.216064
3303492142,83,144256,1.058820,41.999860,31.058720,7.058800,10.588200,121.747664,25.485093,82.052213,82.573184,78.141382
3303569556,85,144263,1.058820,43.764560,42.352800,7.058800,10.588200,121.745733,25.621689,82.234989,83.267591,78.414965
3303645528,87,144270,1.058820,43.764560,53.646880,7.058800,10.588200,121.746518,25.742720,82.549130,83.879857,79.274537
3303733164,89,144278,1.058820,43.411620,64.588020,7.058800,10.588200,121.745925,26.126961,82.671817,84.071430,79.388880
3303809833,89,144285,1.058820,43.058680,76.235040,7.058800,10.588200,121.745154,26.364414,82.787450,84.158939,78.391495
3303886635,90,144292,1.058820,42.705740,85.764420,7.058800,10.588200,121.744744,26.485326,82.857763,84.184469,76.510045
3303974221,90,144300,1.058820,41.999860,88.587940,7.058800,10.588200,121.746522,26.644456,82.782260,84.020260,75.162759
3304050972,90,144307,1.058820,41.999860,88.940880,7.058800,10.588200,121.748595,26.718651,82.791281,83.981521,74.477124
3304128543,90,144314,1.058820,41.646920,88.940880,7.058800,10.588200,121.744727,26.885003,82.808349,83.994234,74.313758
3304215345,91,144322,1.058820,41.646920,88.940880,7.058800,10.588200,121.745310,27.090548,82.819275,83.951287,74.196942
3304292023,91,144329,1.058820,41.293980,88.940880,7.058800,10.588200,121.747040,27.221154,82.766920,83.786207,74.019327
3304368723,91,144336,1.058820,40.941040,88.940880,7.058800,10.588200,121.747338,27.591048,80.857325,79.299415,73.917065
3304445466,91,144343,1.058820,40.588100,88.940880,7.058800,10.588200,121.746168,34.851717,68.860832,65.016132,65.028261
3304730356,91,144369,1.058820,27.176380,77.646800,39.176340,41.999860,121.745449,22.840724,2.012107,7.398751,13.279161
3305004386,87,144392,1.058820,39.176340,46.588080,35.646940,35.999880,121.746037,27.869609,4.089998,8.465621,12.228111
3305278290,90,144417,1.058820,42.705740,6.705860,8.470560,14.117600,121.746298,31.795586,6.623013,9.297859,11.688098
3305563973,90,144443,1.058820,34.941060,5.999980,9.176440,13.764660,121.745702,33.345824,3.821233,8.575078,10.576262
3305858929,91,144470,1.058820,30.705780,4.941160,10.235260,12.352900,121.745088,19.820248,70.099441,70.242774,70.465256
3306143886,91,144496,1.058820,43.411620,31.764600,40.235160,41.999860,121.745197,21.851282,78.797610,79.102479,74.495435
3306439677,88,144521,1.058820,51.529240,69.529180,79.058560,77.293860,121.748751,24.347579,82.394684,83.202801,74.449792
3306516374,89,144528,1.058820,50.470420,79.764440,86.823240,82.587960,121.747714,24.826091,82.441540,83.232895,74.708276
3306593095,89,144535,1.058820,48.705720,86.823240,88.940880,83.646780,121.746305,25.344600,82.501489,83.252769,74.928158
3306669849,90,144542,1.058820,45.529260,88.587940,88.940880,83.646780,121.745963,25.946140,82.627802,83.309992,75.346653
3306746467,90,144549,1.058820,44.117500,88.587940,88.940880,83.646780,121.748278,26.380482,82.724512,83.414347,75.929063
3306834029,90,144557,1.058820,43.058680,88.587940,88.940880,83.646780,121.747798,26.952631,82.816018,83.570690,76.401224
3306910805,90,144564,1.058820,42.352800,88.587940,88.940880,83.646780,121.746152,27.349629,82.900268,83.727454,76.544759
3306987493,86,144570,1.058820,41.293980,88.587940,88.940880,83.646780,121.745233,27.707880,82.913328,83.727609,76.593535
3307064233,87,144577,1.058820,40.588100,88.587940,88.940880,83.646780,121.745250,28.147772,82.875474,83.658778,76.598972
