Timestamp,FramePerSec,FrameID,Thumb_Ab,Thumb,Index,Middle,Ring_Little,LMC_Thumb Ab,LMC_Thumb,Index_Meta-Proximal,Middle_Meta-Proximal,Ring_Little_Meta-Proximal
3269764661,90,141374,1.058820,43.764560,63.176260,63.529200,64.940960,121.747299,25.884721,81.269633,82.160700,83.922090
3269841040,91,141381,1.058820,43.411620,63.176260,63.529200,64.940960,121.744237,25.939356,82.429319,83.064158,83.180149
3269928897,82,141387,1.058820,43.058680,63.176260,63.529200,64.940960,121.746146,25.786594,81.415211,80.431206,80.885537
3270005411,80,141393,1.058820,43.058680,63.176260,63.529200,64.940960,121.746167,26.029162,68.631203,66.387663,65.105479
3270290526,88,141419,1.058820,43.058680,76.940920,74.470340,73.058580,121.745124,25.966453,22.869432,20.486149,25.327502
3270586558,90,141446,1.058820,43.058680,47.999840,43.411620,41.646920,121.747386,26.923878,13.105547,73.253507,75.378180
3270859784,91,141471,1.058820,41.999860,19.411700,54.352760,58.588040,121.746355,26.271587,22.012184,82.250747,82.382073
3270936422,91,141478,1.058820,41.646920,16.235240,64.940960,68.470360,121.744425,25.906630,20.498995,82.610194,82.595801
3271013150,91,141485,1.058820,41.293980,18.705820,75.882100,77.999740,121.744859,26.032445,19.040570,82.780028,82.723861
3271089807,91,141492,1.058820,42.352800,22.235220,81.176200,83.646780,121.746361,26.332252,17.307944,82.877889,82.808521
3271166526,91,141499,1.058820,42.705740,21.176400,82.235020,84.705600,121.745627,26.520496,17.232713,82.955850,82.870839
3271254149,91,141507,1.058820,42.352800,19.764640,82.235020,84.705600,121.746450,25.763870,18.752797,83.019111,83.121169
3271330964,83,141512,1.058820,41.999860,19.411700,82.235020,84.705600,121.746720,26.017489,18.400034,82.891197,83.403692
3271407643,85,141519,1.058820,42.705740,20.470520,82.235020,84.705600,121.744396,17.206314,13.160028,18.687415,6.845796
3271703399,90,141546,1.058820,58.588040,14.823480,46.941020,47.999840,121.746075,26.732294,79.340490,81.371175,79.443080
3271780172,90,141553,1.058820,58.588040,15.529360,34.941060,36.705760,121.746557,28.121376,82.661201,83.545911,82.422707
3271856891,90,141560,1.058820,55.058640,25.411680,24.705800,25.058740,121.746994,30.245672,83.276547,83.979262,83.768441
3271934279,90,141567,1.058820,43.058680,35.646940,21.176400,13.764660,121.744982,31.315631,83.578128,84.026132,84.141449
3272021174,91,141575,1.058820,37.411640,46.588080,20.823460,8.470560,121.746253,31.443038,83.708979,84.195688,84.683449
3272098008,91,141582,1.058820,34.235180,57.529220,20.823460,7.411740,121.746189,31.212439,83.976977,84.539849,84.900554
3272174642,91,141589,1.058820,33.176360,68.470360,20.823460,7.058800,121.746386,32.436540,84.127885,84.694103,84.865556
3272262310,91,141597,1.058820,33.176360,79.411500,20.823460,7.058800,121.746352,34.692085,84.115231,84.765852,84.752614
3272339472,91,141604,1.058820,31.764600,87.529120,20.823460,7.058800,121.747168,35.289620,84.266312,84.811090,84.633015
3272415761,91,141611,1.058820,28.588140,89.293820,20.823460,7.058800,121.745700,35.371208,84.161575,84.845128,84.747845
3272492478,91,141618,1.058820,26.470500,89.293820,20.823460,7.058800,121.747207,35.475665,84.150424,84.702956,84.518952
3272580119,91,141626,1.058820,25.764620,89.293820,20.823460,7.058800,121.746640,35.063839,84.099000,84.770375,84.549081
3272657188,91,141633,1.058820,25.764620,89.293820,20.823460,7.058800,121.746175,34.208845,84.048287,84.744100,84.495127
3272734500,83,141638,1.058820,26.470500,89.293820,20.823460,7.058800,121.747052,34.450420,84.035224,84.764501,84.492299
3272821036,86,141646,1.058820,27.529320,89.293820,20.823460,7.058800,121.745038,35.519730,84.058073,84.632098,84.506910
3272897799,88,141653,1.058820,27.882260,89.293820,20.823460,7.058800,121.746836,36.666423,84.093301,84.487657,84.531848
3272974534,89,141660,1.058820,26.117560,89.293820,20.823460,7.058800,121.745518,36.723553,79.046739,74.966962,76.900749
3273270779,90,141687,1.058820,23.646980,89.293820,55.764520,41.999860,121.744634,14.985254,6.691801,10.272430,14.228994
3273555295,91,141713,1.058820,45.882200,56.470400,45.529260,40.588100,121.746332,17.245353,4.251323,10.550322,12.614307
3273840286,91,141739,1.058820,60.352740,14.470540,11.999960,14.823480,121.746888,22.627324,3.202930,9.914436,13.440951
3274125268,83,141763,1.058820,52.941000,3.882340,11.294080,14.470540,121.746906,31.116132,5.444068,5.153034,15.996179
3274420821,85,141789,1.058820,40.235160,4.941160,7.411740,16.941120,121.746494,25.467351,16.352751,31.228494,33.496123
3274705742,90,141815,1.058820,39.882220,13.764660,25.411680,32.470480,121.746620,30.557161,72.433463,76.360423,76.589431
3274990721,90,141841,1.058820,38.823400,42.352800,60.705680,63.176260,121.746197,32.324636,74.765975,80.166147,76.862761
3275056401,91,141847,1.058820,36.352820,52.941000,71.646820,73.058580,121.745590,32.768802,75.180348,80.489855,76.887334
3275133014,91,141854,1.058820,33.882240,63.176260,81.882080,82.235020,121.746713,32.915448,76.377761,81.810763,76.908866
3275220661,86,141861,1.058820,31.058720,73.764460,85.411480,85.764420,121.746170,33.193641,76.999964,82.197385,76.926661
3275297456,87,141868,1.058820,30.352840,82.940900,85.764420,86.117360,121.746144,33.507131,77.526271,82.474658,76.939923
3275374180,89,141875,1.058820,29.999900,86.117360,85.764420,86.117360,121.745862,34.244413,78.178524,82.703037,76.952122
3275439861,89,141881,1.058820,29.294020,87.176180,85.764420,86.117360,121.746652,34.581121,78.592276,82.835305,76.959916
3275538507,83,141888,1.058820,28.235200,87.882060,85.764420,86.117360,121.746256,34.425852,79.164931,82.972165,76.969090
3275615267,86,141895,1.058820,27.529320,88.587940,85.764420,86.117360,121.745839,34.496034,79.585927,82.982058,76.976075
3275691868,87,141902,1.058820,27.529320,88.940880,85.764420,86.117360,121.746537,34.798071,80.578333,82.938181,82.589900
3275779570,88,141910,1.058820,27.176380,89.293820,85.764420,86.117360,121.746843,34.889890,80.434714,82.906618,83.306344
3275856313,89,141917,1.058820,27.176380,89.293820,85.764420,86.117360,121.745739,34.947850,80.091380,83.116292,83.767619
3275933083,90,141924,1.058820,26.823440,89.293820,85.764420,86.117360,121.745855,36.213976,79.670433,83.963979,83.877000
3276009716,90,141931,1.058820,26.470500,89.646760,85.764420,86.117360,121.747394,36.059112,79.703917,81.991219,82.591178
3276097357,90,141939,1.058820,25.058740,89.646760,85.764420,86.117360,121.746570,42.974737,74.274732,71.780433,76.068426
3276393210,91,141966,1.058820,12.352900,83.646780,80.823260,85.764420,121.748525,23.220569,12.445190,6.633374,12.291829
3276667186,91,141991,1.058820,32.470480,53.293940,48.705720,51.882180,121.745700,24.019764,17.011709,18.054629,21.738813
3276952889,85,142015,1.058820,47.293960,18.705820,16.588180,21.882280,121.745050,26.973559,20.416974,22.676893,25.602258
3277225903,89,142040,1.058820,42.705740,21.529340,23.999920,27.529320,121.744661,26.725130,20.975781,22.793148,20.228264
3277522168,90,142067,1.058820,41.293980,22.588160,25.058740,23.999920,121.744877,16.934785,20.680174,22.765908,25.022156
3277807036,91,142093,1.058820,51.529240,23.294040,25.058740,26.470500,121.746619,20.811250,25.237483,19.897030,17.241211
3278102527,91,142120,1.058820,54.705700,26.117560,22.941100,21.529340,121.746445,20.012740,17.056685,12.400761,9.532357
3278366507,85,142142,1.058820,52.941000,22.588160,16.588180,13.058780,121.744505,20.886738,17.549341,8.961434,2.983466
3278650401,90,142168,1.058820,52.588060,19.058760,10.588200,4.941160,121.745054,25.187151,12.913876,17.621659,31.897344
3278936161,90,142194,1.058820,47.646900,16.235240,16.235240,26.823440,121.745892,29.047644,9.454090,22.022622,30.255294
3279231149,91,142221,1.058820,39.882220,11.647020,22.941100,34.588120,121.745708,31.300596,10.359084,21.718817,31.183383
3279527062,91,142248,1.058820,34.941060,10.941140,24.352860,34.235180,121.745970,15.792161,20.271087,20.850303,19.419331
3279811819,87,142272,1.058820,49.058660,18.352880,23.646980,25.411680,121.746796,21.895015,16.121026,11.092125,12.951602
3280085792,90,142297,1.058820,55.058640,19.058760,15.529360,16.235240,121.745549,13.153281,14.742063,4.950355,12.164675
3280370757,91,142323,1.058820,58.235100,17.294060,7.411740,13.764660,121.745259,24.580740,53.661888,58.460762,59.656473
3280656372,90,142349,1.058820,52.941000,42.352800,36.352820,43.058680,121.746297,29.485544,55.647503,75.154062,77.425404
3280940508,91,142375,1.058820,40.588100,61.764500,75.176220,79.058560,121.746358,25.274330,55.885603,77.749904,77.621120
3281236322,87,142400,1.058820,40.941040,62.470380,86.470300,86.823240,121.747041,26.185557,55.977864,78.034359,80.814102
3281302440,88,142406,1.058820,42.705740,62.470380,87.176180,86.823240,121.746857,26.169518,55.992855,78.058741,80.944667
3281390015,89,142414,1.058820,43.764560,62.823320,87.529120,86.823240,121.747261,26.200737,56.009588,78.083534,81.043622
3281466454,90,142421,1.058820,42.705740,62.823320,87.882060,86.823240,121.746137,26.325558,56.022407,78.099938,81.096823
3281543116,90,142428,1.058820,42.705740,62.823320,87.882060,86.823240,121.745205,26.380887,56.033472,78.113135,81.134144
3281630794,90,142436,1.058820,42.352800,62.823320,87.882060,86.823240,121.746855,26.585073,56.044759,78.125424,81.165792
3281707526,90,142443,1.058820,42.352800,62.823320,87.882060,86.823240,121.746659,25.766791,56.053357,80.033769,81.381666
3281784329,91,142450,1.058820,41.999860,62.823320,87.882060,86.823240,121.747512,22.677198,56.062042,81.965503,80.771969
3281860923,91,142457,1.058820,42.705740,62.823320,87.882060,86.823240,121.749083,20.559233,76.691363,79.351129,73.382534
3282146983,90,142483,1.058820,52.588060,85.764420,89.293820,82.587960,121.746119,28.332487,29.538615,22.749954,19.376709
3282441740,82,142508,1.058820,44.470440,57.176280,57.882160,48.705720,121.746159,24.647111,22.756568,17.464841,11.702390
3282726526,89,142534,1.058820,41.999860,28.588140,22.941100,16.588180,121.745541,22.197949,22.376132,18.663213,14.936744
3283000506,90,142559,1.058820,47.646900,25.058740,19.764640,15.882300,121.744943,20.176313,18.947129,15.981565,14.336171
3283296443,91,142586,1.058820,51.882180,22.235220,18.705820,16.235240,121.748109,22.876536,20.379645,18.022207,16.235760
3283581194,91,142612,1.058820,50.470420,22.235220,19.058760,16.941120,121.747237,27.956195,13.999656,15.236618,18.039416
3283866131,83,142636,1.058820,43.058680,17.999940,17.647000,19.058760,121.746486,28.765764,12.313799,14.522424,18.290032
3284140011,89,142661,1.058820,38.470460,14.117600,16.941120,19.764640,121.746227,27.121638,16.671763,13.803230,14.044857
3284417542,89,142686,1.058820,39.529280,16.588180,16.235240,16.235240,121.745724,25.393481,21.036589,14.545077,12.863312
3284699955,89,142711,1.058820,42.352800,21.529340,15.176420,14.823480,121.745124,25.371720,22.774017,15.965868,13.684735
3284983733,91,142737,1.058820,43.764560,24.705800,17.294060,14.823480,121.745181,23.839842,24.703548,20.044859,18.422163
