Timestamp,FramePerSec,FrameID,Thumb_Ab,Thumb,Index,Middle,Ring_Little,LMC_Thumb Ab,LMC_Thumb,Index_Meta-Proximal,Middle_Meta-Proximal,Ring_Little_Meta-Proximal
4673399190,50,2652,0.000000,0.000000,0.000000,0.000000,0.000000,121.746404,27.265920,9.164078,8.603347,11.830088
4673677043,27,2659,0.000000,35.999880,9.882320,9.176440,12.705840,121.747487,30.557586,9.727222,8.693360,12.119089
4673969794,23,2666,0.000000,36.705760,9.882320,9.176440,12.705840,121.745910,33.806642,9.819803,8.236483,12.313941
4674148370,39,2675,0.000000,31.058720,10.588200,9.176440,13.058780,121.745473,35.875735,10.227929,5.764619,12.471651
4674384476,27,2679,0.000000,26.470500,10.588200,7.058800,13.411720,121.747336,35.650477,11.316543,3.433728,12.525158
4674689563,27,2685,0.000000,25.058740,11.647020,4.235280,13.411720,121.745280,19.918233,78.274293,76.922029,76.890905
4675120720,16,2692,0.000000,40.588100,34.588120,32.470480,40.941040,121.745062,20.380527,75.942890,73.147165,72.598861
4675309775,23,2698,0.000000,53.646880,67.764480,67.764480,73.058580,121.747090,21.048119,72.928420,70.409676,66.262048
4675685829,30,2708,0.000000,52.941000,83.293840,80.117380,76.587980,121.747358,22.115600,70.988729,70.152682,61.946756
4675829692,36,2714,0.000000,50.823360,80.823260,79.411500,71.293880,121.743501,25.734776,67.127534,61.448194,60.587353
4676209584,26,2722,0.000000,46.235140,76.940920,72.352700,68.470360,121.747065,31.699034,12.974880,3.837102,4.727506
4676424437,33,2729,0.000000,37.058700,47.646900,39.882220,35.999880,121.747083,32.191052,14.924498,2.279664,0.080087
4676794024,34,2739,0.000000,32.470480,16.235240,4.588220,2.117640,121.746573,33.132771,16.287451,6.975482,5.893451
4677121117,42,2752,0.000000,30.705780,17.647000,5.647040,4.235280,121.746525,26.946641,29.111112,17.260659,16.390451
4677409844,32,2762,0.000000,35.999880,26.823440,15.176420,14.470540,121.744141,33.172536,76.613724,78.261392,78.121283
4677532714,36,2767,0.000000,34.235180,56.117460,46.941020,45.529260,121.746313,31.492517,76.493781,77.306107,77.062722
4677983504,39,2780,0.000000,31.411660,85.411480,83.293840,79.058560,121.745831,29.315914,75.096481,75.793536,74.482640
4678209972,45,2791,0.000000,35.294000,85.411480,85.764420,84.705600,121.746489,29.088769,74.437069,75.162761,71.785873
4678456019,21,2794,0.000000,36.705760,84.705600,85.411480,81.529140,121.751644,31.550397,71.869783,74.833259,71.128277
4678753588,28,2802,0.000000,34.588120,82.235020,84.705600,80.117380,121.746748,21.278169,10.286436,67.802204,73.374499
4678969202,31,2808,0.000000,44.117500,52.235120,78.705620,81.882080,121.746455,22.351120,10.163251,72.694557,73.368377
